日期,冬瓜,南瓜,土豆,大白菜,大葱,大蒜,富士苹果,巨峰葡萄,平菇,油菜,洋白菜,活草鱼,活鲤鱼,活鲫鱼,牛肉,猪肉(白条猪),生姜,生菜,白条鸡,白萝卜,白鲢活鱼,羊肉,胡萝卜,花鲢活鱼,芹菜,茄子,莲藕,莴笋,菜花,菠菜,菠萝,西瓜,西红柿,西葫芦,豆角,青椒,韭菜,香菇,香蕉,鸡蛋,鸭梨,黄瓜
2011-04-03,1.8,2.4,2.0,0.6,1.6,8.8,,,3.8,2.6,0.7,12.0,11.0,8.0,34.0,18.0,4.0,4.8,15.0,,8.0,36.0,,,1.4,2.4,3.6,3.4,3.4,1.8,,,3.4,2.6,6.5,,3.6,,,8.4,,2.4
2011-04-04,2.2,2.4,1.9,0.7,1.6,9.4,4.6,,4.7,3.0,0.7,13.0,10.5,13.0,33.0,18.0,4.5,4.9,15.0,,8.0,34.9,,,1.6,2.4,4.8,3.2,3.3,2.4,,,3.3,2.6,8.75,14.0,3.8,8.0,4.4,8.4,,2.4
2011-04-05,2.6,2.4,1.9,0.75,1.6,9.4,4.6,,3.4,3.0,0.7,13.0,10.5,13.0,33.0,18.0,4.5,5.3,15.0,,8.0,34.9,,,1.65,2.4,4.8,3.1,3.3,2.4,,,3.4,2.3,9.5,14.0,3.6,8.0,4.4,8.0,,2.4
2011-04-06,2.6,2.4,1.9,0.75,1.6,9.4,4.6,,3.4,2.9,0.7,13.0,10.5,13.0,33.0,18.0,4.5,5.3,15.0,,8.0,34.9,,,1.65,2.4,4.8,3.1,3.3,2.3,,,3.4,2.3,9.5,14.0,3.6,8.0,4.4,8.0,,2.4
2011-04-07,2.7,2.4,1.9,0.75,1.6,8.4,4.6,,4.1,2.7,0.7,13.0,10.5,13.0,33.0,18.0,4.1,5.0,15.0,,8.0,35.3,,,1.55,2.4,4.8,2.9,3.7,2.2,,,3.6,2.3,7.5,6.8,3.6,8.0,4.4,8.0,,2.05
2011-04-08,2.7,2.4,1.9,0.75,1.6,8.4,4.6,,4.1,2.7,0.7,13.0,10.5,13.0,33.0,18.0,4.1,5.0,15.0,,8.0,35.3,,,1.55,2.4,4.8,2.9,3.7,2.2,,,3.6,2.3,7.5,6.8,3.6,8.0,4.4,8.0,,2.05
2011-04-09,2.7,2.4,2.2,0.75,1.4,8.5,4.6,,4.05,2.4,0.8,12.3,11.5,10.0,33.0,18.0,4.3,4.3,15.0,,8.0,35.3,,,1.5,3.0,4.8,2.3,3.55,1.6,,,3.4,2.1,7.3,5.6,2.45,6.0,5.6,8.0,,2.35
2011-04-10,2.7,2.4,2.2,0.75,1.4,8.5,4.6,,4.05,2.4,0.8,12.3,11.5,10.0,33.0,18.0,4.3,4.3,15.0,,8.0,35.3,,,1.5,3.0,4.8,2.3,3.55,1.6,,,3.4,2.1,7.3,5.6,2.45,6.0,5.6,8.0,,2.35
2011-04-11,2.7,2.4,2.2,0.75,1.4,8.5,4.6,,4.05,2.4,0.8,12.3,11.5,10.0,33.0,18.0,4.3,4.3,15.0,,8.0,35.3,,,1.5,3.0,4.8,2.3,3.55,1.6,,,3.4,2.1,7.3,5.6,2.45,6.0,5.6,8.0,,2.35
2011-04-12,2.8,3.2,1.9,0.8,1.5,8.5,5.0,,4.05,2.2,0.8,12.3,11.5,10.0,33.0,18.0,4.7,4.8,15.0,1.6,9.0,35.3,2.0,,1.3,3.0,4.6,2.2,2.45,1.9,,4.6,3.3,2.0,7.5,7.0,2.35,10.0,8.0,8.0,,2.45
2011-04-13,2.85,3.4,1.9,0.85,1.4,8.5,5.0,,3.9,1.85,1.0,12.3,11.5,10.0,33.0,18.0,4.2,4.6,15.0,1.6,9.0,35.3,2.0,,1.3,3.0,4.6,2.0,1.7,1.3,,4.6,3.1,2.0,7.0,6.6,2.2,10.0,8.0,8.0,,2.2
2011-04-14,2.85,3.3,1.85,0.85,1.3,8.3,5.0,,3.7,2.15,1.0,12.8,11.3,10.0,32.7,18.0,4.0,4.9,15.0,0.8,7.5,34.8,2.0,,1.3,3.0,4.8,2.0,1.7,0.95,,4.4,3.05,1.75,6.8,5.6,2.5,7.0,8.0,8.0,,2.1
2011-04-15,2.85,3.3,1.85,0.85,1.3,8.3,5.0,,3.7,2.15,1.0,12.8,11.3,10.0,32.7,18.0,4.0,4.9,15.0,0.8,7.5,34.8,2.0,,1.3,3.0,4.8,2.0,1.7,0.95,,4.4,3.05,1.75,6.8,5.6,2.5,7.0,8.0,8.0,,2.1
2011-04-16,2.7,2.8,2.0,0.9,1.7,9.0,,,3.8,1.9,1.0,12.0,11.0,8.0,34.0,18.0,4.0,4.2,15.0,,8.0,36.0,,,1.4,3.0,2.6,1.4,1.5,1.2,,,4.0,1.6,5.0,,2.0,,,8.4,,2.2
2011-04-17,2.7,2.8,2.0,0.9,1.7,9.0,,,3.8,1.9,1.0,12.0,11.0,8.0,34.0,18.0,4.0,4.2,15.0,,8.0,36.0,,,1.4,3.0,2.6,1.4,1.5,1.2,,,4.0,1.6,5.0,,2.0,,,8.4,,2.2
2011-04-18,3.0,3.8,1.6,0.8,0.74,7.2,5.0,,3.2,2.0,,13.6,11.6,12.0,31.0,,4.0,3.0,16.0,0.6,7.0,33.6,2.0,,0.6,,6.0,1.4,1.4,2.0,,4.4,2.9,1.2,6.6,4.0,1.7,6.5,7.8,,,1.8
2011-04-19,2.85,3.3,1.8,0.85,1.22,8.1,5.0,,3.5,1.95,1.0,12.8,11.3,10.0,32.5,18.0,4.0,3.6,15.5,0.6,7.5,34.8,2.0,,1.0,3.0,4.3,1.4,1.45,1.6,,4.4,3.45,1.4,5.8,4.0,1.85,6.5,7.8,8.4,,2.0
2011-04-20,2.85,3.1,1.85,0.85,1.35,8.1,5.0,,4.2,1.75,1.0,12.5,11.3,10.0,32.5,19.0,4.0,3.6,15.0,0.8,7.5,34.5,2.0,,1.1,3.0,4.3,1.4,1.4,1.9,,4.4,3.5,1.4,5.5,4.0,2.0,10.0,8.4,8.4,,1.95
2011-04-21,2.85,3.1,1.85,0.85,1.35,8.1,5.0,,4.2,1.75,1.0,12.5,11.3,10.0,32.5,19.0,4.0,3.6,15.0,0.8,7.5,34.5,2.0,,1.1,3.0,4.3,1.4,1.4,1.9,,4.4,3.5,1.4,5.5,4.0,2.0,10.0,8.4,8.4,,1.95
2011-04-22,2.75,2.9,1.85,0.75,1.35,7.3,5.0,,3.5,1.75,1.0,12.5,11.3,10.0,32.5,19.0,4.2,4.6,15.0,0.6,7.5,34.5,2.0,,1.05,3.0,4.3,1.3,1.45,1.9,,4.0,3.6,1.45,5.3,4.0,1.9,8.0,7.6,8.0,,2.0
2011-04-23,2.8,3.4,1.7,0.6,1.0,5.6,5.0,,2.6,1.0,,13.0,12.0,12.0,31.0,,4.4,4.0,,1.0,7.0,33.6,1.6,,0.8,,6.0,1.4,1.4,2.6,,4.0,3.2,1.4,5.0,3.6,1.2,8.0,7.6,7.6,,1.6
2011-04-24,2.75,3.1,1.85,0.75,1.35,7.3,5.0,,3.3,1.55,1.0,12.5,11.5,10.0,32.5,19.0,4.2,4.1,15.0,1.0,7.5,34.8,1.6,,1.1,3.0,4.3,1.4,1.45,1.9,,4.0,3.5,1.4,5.5,3.6,1.8,8.0,7.6,8.0,,2.0
2011-04-25,2.75,3.2,1.85,0.7,1.3,7.5,5.0,,3.75,1.4,0.6,13.0,12.0,10.0,32.5,19.0,4.1,3.4,15.0,0.8,7.5,34.8,1.8,,0.9,2.8,4.8,1.15,1.7,1.6,,4.0,2.8,1.4,5.95,4.6,1.5,10.0,7.6,8.0,,2.0
2011-04-26,2.75,3.2,1.85,0.6,1.3,7.5,5.0,,3.5,1.4,0.6,13.0,12.0,10.0,32.5,19.0,4.0,3.4,14.0,0.8,7.5,34.8,1.6,,0.8,2.8,4.8,1.05,1.7,1.6,,4.0,2.8,1.4,5.75,4.2,1.6,10.0,7.6,6.0,,2.0
2011-04-27,2.75,3.1,1.85,0.6,1.3,8.0,5.0,,3.65,1.4,0.6,13.0,12.0,10.0,32.5,19.0,4.2,3.0,14.0,0.6,7.5,34.5,1.8,,0.7,2.8,4.8,1.05,1.4,1.5,,4.0,2.7,1.4,5.75,4.0,1.5,8.0,7.0,8.0,,2.0
2011-04-28,2.75,3.1,1.85,0.6,1.3,8.0,5.0,,3.65,1.4,0.6,13.0,12.0,10.0,32.5,19.5,4.2,3.0,14.0,0.6,7.5,34.5,1.8,,0.7,2.8,4.8,1.15,1.4,1.5,,4.0,2.7,1.4,5.75,4.0,1.5,8.0,7.0,8.0,,2.0
2011-04-29,3.2,3.2,1.7,0.6,0.5,4.0,5.0,,5.0,1.2,,13.0,12.0,12.0,31.0,,4.6,5.0,13.0,0.6,7.0,33.0,1.8,,0.6,,6.0,1.2,1.6,1.4,,3.8,2.8,0.8,5.6,3.2,1.2,8.0,4.4,7.6,,1.7
2011-04-30,2.95,3.0,1.85,0.6,1.05,6.5,5.0,,3.8,1.5,0.6,13.0,12.0,10.0,32.6,19.5,4.2,3.6,14.0,0.6,7.5,34.7,1.8,,0.7,2.8,4.8,1.05,1.5,1.3,,3.8,2.7,1.3,5.75,3.2,1.6,8.0,4.4,8.0,,1.9
2011-05-01,2.95,3.0,1.8,0.6,1.1,6.5,5.0,,4.0,1.5,0.6,13.0,12.0,10.0,33.2,19.5,4.1,3.4,14.0,0.6,7.5,34.8,1.8,,0.7,2.8,4.8,1.05,1.4,1.2,,3.2,2.4,1.1,4.95,3.6,1.5,8.0,6.0,8.1,,1.9
2011-05-02,2.95,3.0,1.7,0.6,1.1,6.5,5.0,,3.7,1.5,0.6,13.0,12.0,10.0,33.0,19.5,4.1,3.7,14.0,0.8,7.5,34.7,1.8,,0.7,2.8,4.8,1.05,1.4,1.2,,3.0,2.4,1.1,4.75,3.2,1.6,8.0,6.0,8.1,,1.8
2011-05-03,2.85,3.5,1.6,0.6,1.0,5.4,5.0,,4.5,1.7,0.6,13.0,12.0,10.0,33.0,20.0,4.0,2.7,14.0,1.0,7.5,34.5,2.0,,0.85,2.8,4.8,1.3,1.6,1.2,,4.1,2.6,1.0,5.3,3.6,1.2,8.0,5.8,8.1,,2.0
2011-05-04,2.85,3.4,1.6,0.6,0.95,5.4,5.0,,4.3,1.6,0.6,13.0,12.0,10.0,33.0,20.0,4.0,2.7,14.0,1.6,7.5,34.5,2.0,,0.85,2.8,4.8,1.2,1.6,1.2,,3.8,2.5,0.9,5.3,3.2,1.2,8.0,6.0,8.1,,1.9
2011-05-05,2.85,3.2,1.6,0.7,1.05,5.4,5.0,,5.0,1.5,0.6,13.0,12.0,10.0,33.0,20.0,4.0,2.7,14.0,1.6,7.5,34.5,1.8,,0.85,2.8,4.8,1.3,1.7,1.4,,3.8,2.9,1.05,5.6,3.4,1.3,10.0,6.0,8.1,,2.3
2011-05-06,2.85,3.2,1.6,0.6,1.05,5.4,5.0,,4.7,1.6,0.6,13.0,12.0,10.0,33.0,20.0,4.0,2.7,14.0,1.6,7.5,34.5,2.0,,0.85,2.8,4.8,1.2,1.7,1.4,,3.6,2.8,1.0,5.5,3.2,1.4,10.0,6.0,8.1,,2.2
2011-05-07,2.85,3.2,1.6,0.6,1.05,5.4,5.0,,4.7,1.5,0.6,13.0,12.0,10.0,33.0,20.0,4.0,2.7,14.0,1.6,7.5,34.8,2.0,,0.85,2.8,4.8,1.1,1.7,1.4,,3.6,2.6,1.0,5.5,3.2,1.4,10.0,6.0,8.1,,2.0
2011-05-08,2.7,2.8,1.6,0.6,1.1,7.0,,,5.5,1.7,0.5,13.0,12.0,8.0,34.0,20.0,4.0,2.0,15.0,,8.0,36.0,,,1.5,2.8,3.6,0.8,1.1,1.4,,,3.6,1.8,6.0,,1.4,,,8.4,,2.0
2011-05-09,2.85,3.2,1.6,0.6,1.05,5.4,5.0,,5.95,1.45,0.5,13.0,12.0,10.0,33.0,20.0,4.0,2.5,14.0,1.6,7.5,34.8,2.0,,1.1,2.8,4.8,1.1,1.55,1.5,,3.6,2.9,1.3,5.5,3.2,1.4,10.0,6.0,8.1,,2.0
2011-05-10,2.85,3.2,1.6,0.6,1.05,5.2,5.0,,5.95,1.65,0.5,13.0,12.0,10.0,33.0,20.0,4.0,2.5,14.0,1.6,7.5,34.8,2.0,,1.1,2.8,4.8,1.1,1.55,1.5,,3.6,2.9,1.5,6.0,3.0,1.7,8.0,6.0,8.1,,2.0
2011-05-11,2.85,3.2,1.6,0.6,1.05,5.2,5.0,,5.95,1.65,0.5,13.0,12.0,10.0,33.0,20.0,4.0,2.5,14.0,1.6,7.5,34.8,2.0,,1.1,2.8,4.8,1.1,1.55,1.5,,3.6,2.9,1.5,6.0,3.0,1.7,8.0,6.0,8.1,,2.0
2011-05-12,2.75,3.2,1.6,0.7,1.05,5.2,5.0,,5.0,1.65,0.7,13.0,12.0,10.0,33.0,20.0,4.25,2.5,14.0,1.6,7.5,34.8,2.0,,1.1,2.8,4.8,1.1,1.5,1.45,,3.6,2.9,1.5,5.7,3.0,1.7,8.0,6.0,8.1,,2.0
2011-05-13,2.75,3.2,1.6,0.7,1.05,5.2,5.0,,5.0,1.65,0.7,13.0,12.0,10.0,33.0,20.0,4.25,2.5,14.0,1.6,7.5,34.8,2.0,,1.1,2.8,4.8,1.1,1.5,1.45,,3.6,2.9,1.5,5.7,3.0,1.7,8.0,6.0,8.1,,2.0
2011-05-14,2.5,2.8,1.6,0.8,1.1,7.0,,,3.6,1.7,0.7,13.0,12.0,8.0,34.0,20.0,4.5,2.0,15.0,,8.0,36.0,,,1.5,2.8,3.6,0.8,1.0,1.3,,,3.6,1.8,5.4,,1.4,,,8.4,,2.0
2011-05-15,2.5,2.8,1.6,0.8,1.1,7.0,,,3.6,1.7,0.7,13.0,12.0,8.0,34.0,20.0,4.5,2.0,15.0,,8.0,36.0,,,1.5,2.8,3.6,0.8,1.0,1.3,,,3.6,1.8,5.4,,1.4,,,8.4,,2.0
2011-05-16,2.75,2.7,1.6,0.8,0.85,5.2,5.0,,4.6,1.8,0.7,15.5,14.0,11.0,33.0,20.0,4.4,3.1,14.0,0.8,9.0,35.0,2.0,,1.55,3.1,5.1,1.1,1.45,1.35,,3.0,3.0,1.35,6.0,3.0,1.2,8.0,5.6,8.45,,2.1
2011-05-17,2.5,2.8,1.6,1.0,1.1,7.0,,,4.6,1.6,0.7,13.0,12.0,8.0,34.0,20.0,4.2,2.2,15.0,,8.0,36.0,,,1.9,3.1,4.2,0.8,1.3,1.3,,,3.2,1.7,6.0,,1.4,,,8.4,,2.2
2011-05-18,2.5,2.8,1.6,1.0,1.1,7.0,,,4.6,1.6,0.7,13.0,12.0,8.0,34.0,20.0,4.2,2.2,15.0,,8.0,36.0,,,1.9,3.1,4.2,0.8,1.3,1.3,,,3.2,1.7,6.0,,1.4,,,8.4,,2.2
2011-05-19,2.5,2.8,1.6,1.0,1.1,7.0,,,4.6,1.6,0.7,13.0,12.0,8.0,34.0,20.0,4.2,2.2,15.0,,8.0,36.0,,,1.9,3.1,4.2,0.8,1.3,1.3,,,3.2,1.7,6.0,,1.4,,,8.4,,2.2
2011-05-20,2.5,2.8,1.6,1.0,1.1,7.0,,,4.6,1.6,0.7,13.0,12.0,8.0,34.0,20.0,4.2,2.2,15.0,,8.0,36.0,,,1.9,3.1,4.2,0.8,1.3,1.3,,,3.2,1.7,6.0,,1.4,,,8.4,,2.2
2011-05-21,2.2,2.8,1.6,1.0,1.1,7.0,,,4.4,1.7,1.2,13.0,12.0,8.0,34.0,20.0,4.2,4.0,15.0,,8.0,36.0,,,2.0,3.1,4.2,1.0,1.8,1.3,,,2.4,1.7,5.6,,1.4,,,8.4,,2.2
2011-05-22,2.2,2.8,1.6,1.0,1.1,7.0,,,4.4,1.7,1.2,13.0,12.0,8.0,34.0,20.0,4.2,4.0,15.0,,8.0,36.0,,,2.0,3.1,4.2,1.0,1.8,1.3,,,2.4,1.7,5.6,,1.4,,,8.4,,2.2
2011-05-23,2.75,2.7,1.6,1.15,0.85,5.2,5.0,,4.9,2.2,1.2,15.5,14.0,11.0,33.0,20.0,4.4,4.85,14.0,0.8,9.0,35.0,2.0,,1.8,2.6,5.1,1.3,2.3,1.4,,3.0,2.2,1.35,5.8,3.4,1.2,8.0,5.6,8.45,,1.8
2011-05-24,2.75,2.7,1.6,1.15,0.85,5.2,5.0,,4.9,2.2,1.2,15.5,14.0,11.0,33.0,20.0,4.4,4.85,14.0,0.8,9.0,35.0,2.0,,1.8,2.6,5.1,1.3,2.3,1.4,,3.0,2.2,1.35,5.8,3.4,1.2,8.0,5.6,8.45,,1.8
2011-05-25,2.75,2.7,1.6,1.05,0.85,5.2,5.0,,4.9,2.2,1.2,15.5,14.0,11.0,33.0,20.0,4.4,4.85,14.0,0.8,9.0,35.0,2.0,,1.8,2.6,5.1,1.3,2.3,1.4,,2.6,2.2,1.35,5.8,3.4,1.2,8.0,5.2,8.45,,1.8
2011-05-26,2.75,2.7,1.6,1.05,0.85,5.2,5.0,,4.9,2.2,1.2,15.5,14.0,11.0,33.0,20.0,4.4,4.85,14.0,0.8,9.0,35.0,2.0,,1.8,2.6,5.1,1.3,2.3,1.4,,2.6,2.2,1.35,5.8,3.4,1.2,8.0,5.2,8.45,,1.8
2011-05-27,2.75,2.7,1.6,0.95,0.85,5.1,5.0,,4.9,2.3,1.2,15.5,14.0,11.0,33.8,20.0,4.1,4.3,14.0,0.8,9.0,35.6,2.0,,2.1,2.6,5.4,1.3,3.8,1.7,,2.6,2.2,1.35,5.6,3.4,1.2,10.0,5.2,8.45,,1.8
2011-05-28,2.75,2.7,1.6,0.95,0.85,5.1,5.0,,4.9,2.3,1.2,15.5,14.0,11.0,33.8,20.0,4.1,4.3,14.0,0.8,9.0,35.6,2.0,,2.1,2.6,5.4,1.3,3.8,1.7,,2.6,2.2,1.35,5.6,3.4,1.2,10.0,5.2,8.45,,1.8
2011-05-29,2.5,2.8,1.6,0.9,1.1,7.0,,,5.2,2.2,1.2,13.0,12.0,8.0,34.0,20.0,4.2,3.6,15.0,,8.0,36.0,,,3.0,2.6,4.2,1.2,3.6,2.0,,,2.4,1.7,5.6,,1.4,,,8.4,,2.0
2011-05-30,2.05,2.7,1.6,1.0,0.85,5.1,5.0,,4.6,2.3,1.2,15.5,14.0,11.0,33.8,20.0,4.1,3.4,14.0,0.8,9.0,35.6,2.0,,1.95,2.6,5.1,1.2,3.3,1.8,,2.6,2.2,1.35,5.4,3.0,1.2,10.0,5.2,8.45,,1.8
2011-05-31,1.6,2.8,1.6,1.4,1.2,7.6,,,3.0,2.2,1.0,13.0,12.0,8.0,35.0,20.0,4.2,1.8,15.0,,8.0,36.0,,,2.6,2.4,4.2,1.0,2.8,2.0,,,2.4,1.4,4.4,,1.2,,,8.4,,1.8
2011-06-01,1.6,2.7,1.6,1.2,0.9,5.4,5.0,,3.5,2.1,1.0,15.5,14.0,11.0,34.3,20.0,4.1,3.4,14.0,0.8,9.0,35.6,2.0,,1.9,2.4,5.1,1.2,3.4,1.8,,2.6,2.2,1.2,4.8,3.0,1.1,10.0,5.2,8.45,,1.7
2011-06-02,1.6,2.7,1.6,1.2,0.9,5.4,5.0,,3.5,2.1,1.0,15.5,14.0,11.0,34.3,20.0,4.1,3.1,14.0,0.8,9.0,35.6,2.0,,1.9,2.4,5.1,1.2,3.4,1.8,,2.6,2.2,1.2,4.8,3.0,1.1,10.0,5.2,8.45,,1.7
2011-06-03,1.5,2.7,1.5,1.25,1.0,3.6,5.0,,5.5,2.0,0.9,15.5,14.0,11.0,34.8,21.0,4.1,3.35,14.0,0.8,9.0,36.1,2.0,,2.0,3.0,6.0,1.6,3.4,1.7,,2.6,2.1,1.2,4.15,3.0,1.1,9.6,4.0,8.75,,1.4
2011-06-04,1.5,2.7,1.5,1.25,1.0,3.6,5.0,,5.5,2.0,0.9,15.5,14.0,11.0,34.8,21.0,4.1,3.35,14.0,0.8,9.0,36.1,2.0,,2.0,3.0,6.0,1.6,3.4,1.7,,2.6,2.1,1.2,4.15,3.0,1.1,9.6,4.0,8.75,,1.4
2011-06-05,1.5,2.7,1.5,1.25,1.0,3.6,5.0,,5.5,2.0,0.9,15.5,14.0,11.0,34.8,21.0,4.1,3.35,14.0,0.8,9.0,36.1,2.0,,2.0,3.0,6.0,1.6,3.4,1.7,,2.6,2.1,1.2,4.15,3.0,1.1,9.6,4.0,8.75,,1.4
2011-06-06,1.5,2.7,1.5,1.25,1.0,3.6,5.0,,5.5,2.0,0.9,15.5,14.0,11.0,34.8,21.0,4.1,3.35,14.0,0.8,9.0,36.1,2.0,,2.0,3.0,6.0,1.6,3.4,1.7,,2.6,2.1,1.2,4.15,3.0,1.1,9.6,4.0,8.75,,1.4
2011-06-07,1.5,2.7,1.5,1.25,1.0,3.6,5.0,,5.5,2.0,0.9,15.5,14.0,11.0,34.8,21.0,4.1,3.35,14.0,0.8,9.0,36.1,2.0,,2.0,3.0,6.0,1.6,3.4,1.7,,2.6,2.1,1.2,4.15,3.0,1.1,9.6,4.0,8.75,,1.4
2011-06-08,1.4,2.7,1.7,1.15,0.8,3.4,5.0,,5.0,2.15,0.9,15.5,14.0,11.0,34.8,21.0,4.1,3.3,14.0,0.8,8.5,36.1,2.0,,2.2,2.0,6.1,1.65,3.1,1.8,,2.6,1.9,0.9,3.3,3.0,1.15,9.6,4.0,8.75,,1.4
2011-06-09,1.4,2.7,1.7,1.15,0.8,3.4,5.0,,5.0,2.15,0.9,15.5,14.0,11.0,34.8,21.0,4.1,3.3,14.0,0.8,8.5,36.1,2.0,,2.2,2.0,6.1,1.65,3.1,1.8,,2.6,1.9,0.9,3.3,3.0,1.15,9.6,4.0,8.75,,1.4
2011-06-10,1.33,2.73,1.87,0.95,1.2,3.6,5.0,,4.67,2.15,0.9,14.67,13.33,10.0,35.2,21.0,4.0,3.3,14.33,0.8,8.0,36.2,2.0,,2.2,2.0,5.13,1.65,3.1,2.3,,2.6,1.87,0.87,3.07,3.0,1.2,10.0,3.6,8.83,,1.27
2011-06-11,1.4,2.7,1.9,0.95,1.2,3.6,5.0,,5.0,2.15,0.9,15.5,14.0,11.0,34.8,21.0,4.0,3.3,14.0,0.8,8.5,35.8,2.0,,2.2,2.0,5.6,1.65,3.1,2.3,,2.6,1.7,0.9,3.3,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-12,1.2,2.8,1.8,0.9,1.0,3.6,,,4.0,2.3,0.9,13.0,12.0,8.0,36.0,21.0,4.0,1.6,15.0,,7.0,37.0,,,3.2,2.0,4.2,1.5,2.2,2.0,,,2.2,0.8,2.6,,1.3,,,9.0,,1.4
2011-06-13,1.4,2.6,1.9,1.1,1.4,3.6,5.0,,8.0,2.3,0.9,15.0,14.0,11.0,34.8,21.0,4.0,3.4,14.0,0.8,8.5,35.8,2.0,,2.2,1.4,5.7,1.6,3.1,2.65,,2.6,1.7,0.9,3.3,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-14,1.4,2.6,1.9,1.1,1.4,3.6,5.0,,8.0,2.3,0.9,15.0,14.0,11.0,34.8,21.0,4.0,3.4,14.0,0.8,8.5,35.8,2.0,,2.2,1.4,5.7,1.6,3.1,2.65,,2.6,1.7,0.9,3.3,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-15,1.4,2.6,1.9,1.1,1.4,3.6,5.0,,8.0,2.3,0.9,16.0,14.0,11.0,34.8,21.0,4.0,3.4,14.0,0.8,8.5,35.8,2.0,,2.2,1.4,5.7,1.6,3.1,2.65,,2.6,1.7,0.9,3.3,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-16,1.4,2.6,1.9,1.1,1.4,3.6,5.0,,8.0,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,3.4,14.0,0.8,8.5,35.8,2.0,,2.2,1.4,5.7,1.6,3.1,2.65,,2.6,1.7,0.9,3.3,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-17,1.4,2.2,1.9,1.2,1.2,3.6,5.0,,8.0,2.2,0.9,16.0,14.0,11.0,34.8,22.0,4.0,3.2,14.0,0.8,9.0,35.8,2.0,,2.2,1.4,5.3,1.7,3.1,2.65,,2.6,1.7,0.9,3.3,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-18,1.4,2.2,1.9,1.2,1.2,3.6,5.0,,8.0,2.2,0.9,16.0,14.0,11.0,34.8,22.0,4.0,3.2,14.0,0.8,9.0,35.8,2.0,,2.2,1.4,5.3,1.7,3.1,2.65,,2.6,1.7,0.9,3.3,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-19,1.4,2.2,1.9,1.2,1.2,3.6,5.0,,8.0,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,3.5,14.0,0.8,9.0,35.8,2.0,,2.1,2.0,5.3,1.6,2.9,2.3,,2.6,1.9,0.95,4.0,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-20,1.4,2.2,1.9,1.2,1.2,3.6,5.0,,8.0,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,3.5,14.0,0.8,9.0,35.6,2.0,,2.1,2.0,5.3,1.6,2.9,2.2,,2.6,1.9,0.95,4.0,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-21,1.4,2.2,1.9,1.2,1.2,3.6,5.0,,8.0,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,3.5,14.0,0.8,9.0,35.6,2.0,,2.1,2.0,5.3,1.6,2.9,2.2,,2.6,1.9,0.95,4.0,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-22,1.4,2.2,1.9,1.2,1.2,3.6,5.0,,8.0,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,3.5,14.0,0.8,9.0,35.6,2.0,,2.1,2.0,5.3,1.6,2.9,2.2,,2.6,1.9,0.95,4.0,3.0,1.15,10.0,3.6,8.75,,1.2
2011-06-23,1.1,2.2,1.9,1.7,1.2,3.6,5.0,,9.5,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,3.0,14.0,0.8,9.0,35.6,2.0,,2.1,2.0,6.3,1.6,2.9,3.2,,2.6,2.0,0.95,4.6,1.4,1.15,10.0,3.0,8.8,,1.4
2011-06-24,1.1,2.2,1.9,1.7,1.2,3.6,5.0,,9.5,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,3.0,14.0,0.8,9.0,35.6,2.0,,2.1,2.0,6.3,1.6,2.9,3.2,,2.6,2.0,0.95,4.6,1.4,1.15,10.0,3.0,8.8,,1.4
2011-06-25,1.1,2.2,1.9,1.8,1.2,3.1,5.0,,7.5,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,4.5,14.0,0.8,9.0,35.6,2.0,,2.1,1.8,6.5,1.65,2.8,3.9,,2.6,1.9,1.2,4.3,1.4,1.25,10.0,3.0,8.8,,1.4
2011-06-26,1.1,2.2,1.9,1.8,1.2,3.1,5.0,,7.5,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,4.5,14.0,0.8,9.0,35.6,2.0,,2.1,1.8,6.5,1.65,2.8,3.9,,2.6,1.9,1.2,4.3,1.4,1.25,10.0,3.0,8.8,,1.4
2011-06-27,1.1,2.2,1.9,1.8,1.2,3.1,5.0,,7.5,2.3,0.9,16.0,14.0,11.0,34.8,22.0,4.0,4.5,14.0,0.8,9.0,35.6,2.0,,2.1,1.8,6.5,1.65,2.8,3.9,,2.6,1.9,1.2,4.3,1.4,1.25,10.0,3.0,8.8,,1.4
2011-06-28,1.1,2.2,1.9,1.9,1.2,3.1,5.0,,7.5,2.2,0.9,16.0,14.0,11.0,34.8,22.0,4.0,4.5,14.0,0.8,9.0,35.6,2.0,,2.1,1.8,6.5,1.65,2.7,3.8,,2.6,1.9,1.2,4.3,1.4,1.25,10.0,3.0,8.8,,1.4
